method,frame,mAP,recall,iou,accuracy
SeTR-Naive,27,97.0216,99.8890,96.9171,99.8592
SeTR-Naive,28,97.7704,99.4575,97.2518,99.8756
SeTR-Naive,29,97.4744,99.7897,97.2745,99.8750
SeTR-Naive,30,98.5977,99.1984,97.8184,99.9002
SeTR-Naive,31,98.8561,99.1161,97.9922,99.9073
SeTR-Naive,32,97.4849,99.6217,97.1253,99.8636
SeTR-Naive,33,98.6307,98.9810,97.6393,99.8879
SeTR-Naive,34,99.0435,98.7337,97.8012,99.8942
SeTR-Naive,35,98.9057,98.6128,97.5485,99.8814
SeTR-Naive,36,98.5218,98.7642,97.3221,99.8689
SeTR-Naive,37,97.8917,99.6408,97.5475,99.8789
SeTR-Naive,38,98.6279,98.8131,97.4732,99.8757
SeTR-Naive,39,98.7303,98.0712,96.8498,99.8438
SeTR-Naive,40,99.0349,98.2444,97.3128,99.8668
SeTR-Naive,41,98.1734,98.3539,96.5864,99.8304
SeTR-Naive,42,98.9477,98.4933,97.4722,99.8769
SeTR-Naive,43,98.8827,98.1911,97.1136,99.8600
SeTR-Naive,44,98.7887,98.9100,97.7247,99.8887
SeTR-Naive,45,99.1281,97.6471,96.8156,99.8464
SeTR-Naive,46,99.3266,98.0899,97.4419,99.8773
SeTR-Naive,47,98.4945,97.8327,96.3913,99.8249
SeTR-Naive,48,98.6980,97.3524,96.1180,99.8131
SeTR-Naive,49,98.7263,97.6154,96.4014,99.8271
SeTR-Naive,50,98.7483,98.3440,97.1332,99.8626
SeTR-Naive,51,98.5148,98.7633,97.3144,99.8718
SeTR-Naive,52,87.2461,98.1069,85.8016,99.2370
SeTR-Naive,53,82.2428,98.9097,81.5039,98.9456
SeTR-Naive,54,91.5780,97.4512,89.4359,99.4570
SeTR-Naive,55,91.7355,97.6476,89.7520,99.4734
SeTR-Naive,56,99.5414,97.2004,96.7671,99.8458
SeTR-Naive,57,93.5595,98.4073,92.1639,99.5949
SeTR-Naive,58,98.3494,98.7569,97.1467,99.8562
SeTR-Naive,59,98.8164,98.7601,97.6055,99.8770
SeTR-Naive,60,99.0610,98.7409,97.8254,99.8860
SeTR-Naive,61,98.9543,99.3963,98.3631,99.9116
SeTR-Naive,62,98.6475,99.6532,98.3099,99.9057
SeTR-Naive,63,98.3409,99.8100,98.1572,99.8944
SeTR-Naive,64,99.0685,99.0562,98.1421,99.8911
SeTR-Naive,65,98.8226,99.1815,98.0232,99.8805
SeTR-Naive,66,98.9521,98.7769,97.7543,99.8610
SeTR-Naive,67,99.1160,99.0175,98.1508,99.8832
SeTR-Naive,68,98.6140,99.4700,98.0985,99.8779
SeTR-Naive,69,99.0566,98.9630,98.0390,99.8727
SeTR-Naive,70,98.3423,99.7796,98.1292,99.8751
SeTR-Naive,71,98.6042,99.5596,98.1760,99.8754
SeTR-Naive,72,97.8601,99.7880,97.6571,99.8333
SeTR-Naive,73,98.5774,99.4534,98.0462,99.8584
SeTR-Naive,74,98.8736,99.3024,98.1916,99.8676
SeTR-Naive,75,98.7902,99.1523,97.9628,99.8519
SeTR-Naive,76,98.8460,99.0880,97.9549,99.8533
SeTR-Naive,77,99.1250,98.7699,97.9162,99.8532
SeTR-Naive,78,98.7456,99.0422,97.8116,99.8474
SeTR-Naive,79,97.7244,99.3403,97.0943,99.7966
SeTR-Naive,80,98.3630,99.3417,97.7261,99.8451
SeTR-Naive,81,98.1733,99.3079,97.5061,99.8328
SeTR-Naive,82,98.5812,99.0776,97.6847,99.8475
SeTR-Naive,83,98.4762,99.4921,97.9836,99.8688
SeTR-Naive,84,99.2629,98.9474,98.2256,99.8853
SeTR-Naive,85,98.3010,99.2155,97.5428,99.8387
SeTR-Naive,86,98.1041,99.3297,97.4589,99.8317
SeTR-Naive,87,98.0082,99.5034,97.5311,99.8364
SeTR-Naive,88,98.2267,99.6474,97.8865,99.8623
SeTR-Naive,89,98.4566,99.4162,97.8906,99.8652
SeTR-Naive,90,98.3125,99.5379,97.8658,99.8655
SeTR-Naive,91,98.6628,99.0559,97.7437,99.8605
SeTR-Naive,92,98.4199,99.3610,97.8009,99.8665
SeTR-Naive,93,98.3846,99.7469,98.1396,99.8898
SeTR-Naive,94,98.9129,98.5683,97.5120,99.8569
SeTR-Naive,95,98.2168,99.2197,97.4640,99.8573
SeTR-Naive,96,98.4552,99.0379,97.5224,99.8653
SeTR-Naive,97,98.2287,99.6141,97.8563,99.8863
SeTR-Naive,98,98.9867,98.6702,97.6835,99.8804
SeTR-Naive,99,98.5147,98.3863,96.9482,99.8453
SeTR-Naive,100,98.4896,98.5362,97.0693,99.8545
SeTR-Naive,101,98.6085,97.2463,95.9299,99.8038
SeTR-Naive,102,98.4584,97.6408,96.1705,99.8212
SeTR-Naive,103,98.2736,98.1396,96.4763,99.8403
SeTR-Naive,104,97.9842,99.1977,97.2138,99.8764
SeTR-Naive,105,98.3950,98.4457,96.8898,99.8670
SeTR-Naive,106,99.0408,97.2249,96.3179,99.8487
SeTR-Naive,107,98.9811,98.3421,97.3565,99.8947
SeTR-Naive,108,98.6997,98.1749,96.9213,99.8804
SeTR-Naive,109,97.6514,99.5924,97.2627,99.8955
SeTR-Naive,110,98.8000,98.4741,97.3102,99.9009
SeTR-Naive,111,98.9171,98.3745,97.3263,99.9031
SeTR-Naive,112,98.7362,98.5098,97.2831,99.9028
SeTR-Naive,113,99.1217,98.1736,97.3270,99.9054
SeTR-Naive,114,98.6873,98.5978,97.3214,99.9048
SeTR-Naive,115,97.8604,98.8942,96.8012,99.8850
SeTR-Naive,116,99.0959,96.8320,95.9840,99.8573
SeTR-Naive,117,98.2172,97.3195,95.6301,99.8430
SeTR-Naive,118,98.6321,96.2783,95.0096,99.8197
SeTR-Naive,119,98.5274,97.0542,95.6664,99.8430
SeTR-Naive,120,97.2826,98.5785,95.9368,99.8513
SeTR-Naive,121,98.3543,98.4106,96.8163,99.8854
SeTR-Naive,122,97.8265,98.3952,96.2902,99.8660
SeTR-Naive,123,96.3665,99.8054,96.1857,99.8588
SeTR-Naive,124,96.5579,99.5689,96.1559,99.8571
SeTR-Naive,125,98.7927,98.0352,96.8746,99.8854
SeTR-Naive,126,97.5343,98.7952,96.3878,99.8662
SeTR-Naive,127,98.2458,98.2419,96.5483,99.8737
SeTR-Naive,128,98.3428,97.0467,95.4851,99.8348
SeTR-Naive,129,98.6684,97.9171,96.6400,99.8777
SeTR-Naive,130,98.5076,97.2428,95.8310,99.8479
SeTR-Naive,131,97.1953,99.4639,96.6887,99.8777
SeTR-Naive,132,98.8432,98.8512,97.7207,99.9170
SeTR-Naive,133,98.3493,98.6870,97.0790,99.8937
SeTR-Naive,134,98.1098,99.0319,97.1778,99.8968
SeTR-Naive,135,97.4949,99.4309,96.9538,99.8880
SeTR-Naive,136,97.1593,99.5968,96.7787,99.8822
SeTR-Naive,137,97.0303,99.7315,96.7776,99.8837
SeTR-Naive,138,98.5415,98.5332,97.1169,99.8993
SeTR-Naive,139,98.1434,98.9065,97.0899,99.8996
SeTR-Naive,140,95.6029,99.8645,95.4790,99.8435
SeTR-Naive,141,96.0365,99.5810,95.6499,99.8530
SeTR-Naive,142,96.1154,98.8801,95.0803,99.8361
SeTR-Naive,143,97.4766,98.1883,95.7543,99.8620
SeTR-Naive,144,97.6986,98.6692,96.4279,99.8856
SeTR-Naive,145,97.3439,97.1380,94.6299,99.8303
SeTR-Naive,146,95.8687,97.1037,93.2036,99.7853
SeTR-Naive,147,96.8216,97.4232,94.4040,99.8265
SeTR-Naive,148,97.2693,95.5798,93.0821,99.7894
SeTR-Naive,149,97.9388,96.6286,94.7027,99.8404
SeTR-Naive,150,96.6204,98.8313,95.5290,99.8637
SeTR-Naive,151,96.7145,99.4726,96.2211,99.8843
SeTR-Naive,152,96.1750,99.8305,96.0183,99.8763
SeTR-Naive,153,96.8131,99.8999,96.7193,99.8971
SeTR-Naive,154,97.2870,99.4900,96.8043,99.8984
SeTR-Naive,155,95.8634,99.8588,95.7336,99.8587
SeTR-Naive,156,95.1577,99.9687,95.1294,99.8342
SeTR-Naive,157,95.6992,99.8421,95.5545,99.8468
SeTR-Naive,158,95.3081,99.8285,95.1523,99.8284
SeTR-Naive,159,97.3369,98.0738,95.5110,99.8414
SeTR-Naive,160,97.6351,97.6834,95.4256,99.8356
SeTR-Naive,161,97.9322,97.2249,95.2691,99.8278
SeTR-Naive,162,98.0567,97.5797,95.7285,99.8420
SeTR-Naive,163,97.3336,96.4535,93.9705,99.7713
SeTR-Naive,164,97.7884,97.2968,95.2019,99.8166
SeTR-Naive,165,97.8531,94.2656,92.3555,99.7047
SeTR-Naive,166,97.3065,96.2299,93.7332,99.7543
SeTR-Naive,167,98.5281,94.2936,92.9838,99.7282
SeTR-Naive,168,97.9887,97.9998,96.0674,99.8459
SeTR-Naive,169,97.7006,99.0041,96.7497,99.8720
SeTR-Naive,170,97.6856,98.8589,96.5965,99.8657
SeTR-Naive,171,97.6279,99.2816,96.9431,99.8802
SeTR-Naive,172,97.1408,99.2151,96.4000,99.8607
SeTR-Naive,173,97.4904,99.1791,96.7101,99.8757
SeTR-Naive,174,98.4396,97.7322,96.2413,99.8617
SeTR-Naive,175,97.9851,98.6665,96.7045,99.8811
SeTR-Naive,176,98.3670,97.6070,96.0506,99.8610
SeTR-Naive,177,98.7633,96.7440,95.5861,99.8479
SeTR-Naive,178,99.1113,96.4958,95.6680,99.8539
SeTR-Naive,179,99.4285,93.3066,92.8088,99.7601
SeTR-Naive,180,99.3575,95.9832,95.3912,99.8465
SeTR-Naive,181,99.4040,95.2540,94.7131,99.8222
SeTR-Naive,182,99.6782,95.8422,95.5465,99.8475
SeTR-Naive,183,99.2929,97.0492,96.3831,99.8727
SeTR-Naive,184,99.0832,96.7804,95.9214,99.8504
SeTR-Naive,185,99.2833,97.7757,97.0904,99.8889
SeTR-Naive,186,99.4889,98.1513,97.6589,99.9068
SeTR-Naive,187,98.7119,98.4382,97.1898,99.8827
SeTR-Naive,188,99.2588,98.2114,97.4965,99.8900
SeTR-Naive,189,98.5006,98.6060,97.1478,99.8669
SeTR-Naive,190,98.3067,99.0695,97.4073,99.8717
SeTR-Naive,191,97.7979,99.5128,97.3318,99.8607
SeTR-Naive,192,98.7342,98.2411,97.0192,99.8374
SeTR-Naive,193,98.8560,98.9311,97.8112,99.8736
SeTR-Naive,194,95.5656,99.9212,95.4936,99.7143
SeTR-Naive,195,97.4634,99.5393,97.0258,99.8064
SeTR-Naive,196,97.0409,99.6388,96.7007,99.7753
SeTR-Naive,197,96.9422,99.6739,96.6357,99.7645
SeTR-Naive,198,96.7101,99.8762,96.5943,99.7532
SeTR-Naive,199,95.5781,99.9202,95.5052,99.6590
SeTR-Naive,200,95.7416,99.9595,95.7045,99.6632
SeTR-Naive,201,95.6245,99.9793,95.6056,99.6464
SeTR-Naive,202,96.0097,99.9320,95.9471,99.6677
SeTR-Naive,203,95.5855,99.9785,95.5658,99.6262
SeTR-Naive,204,95.8772,99.9790,95.8579,99.6437
SeTR-Naive,205,95.4701,99.9055,95.3840,99.6004
SeTR-Naive,206,95.9197,99.7774,95.7149,99.6372
SeTR-Naive,207,95.4326,99.9025,95.3438,99.6163
SeTR-Naive,208,95.8929,99.6953,95.6127,99.6547
SeTR-Naive,209,96.1332,99.7937,95.9425,99.6952
SeTR-Naive,210,95.4782,99.8291,95.3224,99.6641
SeTR-Naive,211,96.0403,99.7119,95.7746,99.7150
SeTR-Naive,212,95.1580,99.4611,94.6699,99.6587
SeTR-Naive,213,96.7760,99.6987,96.4938,99.7912
SeTR-Naive,214,95.9740,99.6622,95.6627,99.7523
SeTR-Naive,215,95.7507,99.7723,95.5419,99.7604
SeTR-Naive,216,95.4305,99.6092,95.0746,99.7497
SeTR-Naive,217,96.2889,99.6806,95.9928,99.8077
SeTR-Naive,218,96.2615,99.6574,95.9441,99.8150
SeTR-Naive,219,95.0420,99.8962,94.9482,99.7778
SeTR-Naive,220,95.3851,99.7574,95.1644,99.7975
SeTR-Naive,221,96.2053,99.6079,95.8423,99.8326
SeTR-Naive,222,95.3643,99.7194,95.1091,99.8070
SeTR-Naive,223,94.9743,99.8422,94.8319,99.8005
SeTR-Naive,224,96.0492,99.7836,95.8495,99.8440
SeTR-Naive,225,95.5842,99.7564,95.3616,99.8271
SeTR-Naive,226,95.5419,99.8029,95.3620,99.8290
SeTR-Naive,227,95.0067,99.6530,94.6935,99.8044
SeTR-Naive,228,94.8921,99.9166,94.8170,99.8105
SeTR-Naive,229,95.8201,99.4665,95.3302,99.8309
SeTR-Naive,230,95.0213,99.8994,94.9305,99.8158
SeTR-Naive,231,95.9533,99.9745,95.9299,99.8556
SeTR-Naive,232,96.1276,99.8505,95.9895,99.8587
SeTR-Naive,233,96.1231,99.7709,95.9114,99.8576
SeTR-Naive,234,95.6745,99.9389,95.6186,99.8482
SeTR-Naive,235,95.2495,99.6453,94.9276,99.8241
SeTR-Naive,236,93.8756,100.0000,93.8756,99.7866
SeTR-Naive,237,96.8005,99.8348,96.6456,99.8877
SeTR-Naive,238,95.0757,99.9640,95.0432,99.8323
SeTR-Naive,239,94.6531,99.9865,94.6410,99.8183
SeTR-Naive,240,96.1607,99.5893,95.7809,99.8594
SeTR-Naive,241,95.6184,99.6909,95.3358,99.8448
SeTR-Naive,242,97.4866,99.6154,97.1210,99.9067
SeTR-Naive,243,96.3194,99.8095,96.1427,99.8753
SeTR-Naive,244,96.8987,99.7210,96.6367,99.8938
SeTR-Naive,245,96.0864,99.8990,95.9932,99.8746
SeTR-Naive,246,98.9116,98.7657,97.7038,99.9317
SeTR-Naive,247,98.5037,98.3856,96.9369,99.9100
SeTR-Naive,248,98.7583,98.3446,97.1434,99.9171
SeTR-Naive,249,98.1540,97.3723,95.6212,99.8728
SeTR-Naive,250,99.0257,96.8494,95.9352,99.8841
SeTR-Naive,251,97.6707,98.5451,96.2823,99.8918
SeTR-Naive,252,99.6235,96.3877,96.0379,99.8863
SeTR-Naive,253,95.9107,97.8642,93.9443,99.8154
SeTR-Naive,254,91.7007,97.6412,89.7133,99.6725
SeTR-Naive,255,96.0787,99.1320,95.2772,99.8526
SeTR-Naive,256,49.6376,98.9063,49.3666,96.8598
SeTR-Naive,257,87.2865,98.2955,85.9850,99.4928
SeTR-Naive,258,44.1346,97.7663,43.6940,95.8546
SeTR-Naive,259,51.9485,98.6181,51.5731,96.8200
SeTR-Naive,260,95.3606,97.5597,93.1389,99.7444
SeTR-Naive,261,99.0365,97.9201,96.9961,99.8895
SeTR-Naive,262,97.0956,99.4038,96.5334,99.8666
SeTR-Naive,263,97.9096,98.9869,96.9383,99.8808
SeTR-Naive,264,97.9827,99.4450,97.4498,99.8996
SeTR-Naive,265,99.3770,97.8002,97.2042,99.8905
SeTR-Naive,266,98.9651,97.2235,96.2449,99.8516
SeTR-Naive,267,99.0483,98.3983,97.4767,99.9006
SeTR-Naive,268,98.9209,98.6974,97.6461,99.9086
SeTR-Naive,269,98.8534,98.7014,97.5842,99.9080
SeTR-Naive,270,99.3158,97.9827,97.3257,99.9008
SeTR-Naive,271,98.9579,97.4213,96.4320,99.8694
SeTR-Naive,272,98.5201,98.7271,97.2844,99.9013
SeTR-Naive,273,91.0697,97.6052,89.0792,99.5757
SeTR-Naive,274,99.1883,97.7560,96.9802,99.8927
SeTR-Naive,275,92.7792,95.6358,89.0107,99.5867
SeTR-Naive,276,99.5155,98.1509,97.6841,99.9190
SeTR-Naive,277,99.5239,98.4989,98.0370,99.9316
SeTR-Naive,278,99.0563,98.6159,97.6980,99.9198
SeTR-Naive,279,99.4445,98.4433,97.9049,99.9280
SeTR-Naive,280,99.4033,97.6844,97.1150,99.9012
SeTR-Naive,281,99.4372,97.0342,96.5042,99.8796
SeTR-Naive,282,95.2909,99.1227,94.4940,99.8009
SeTR-Naive,283,98.6544,98.0679,96.7734,99.8854
SeTR-Naive,284,99.1268,97.8969,97.0599,99.8945
SeTR-Naive,285,98.4558,98.7900,97.2827,99.9000
SeTR-Naive,286,99.2957,98.3808,97.6990,99.9145
SeTR-Naive,287,98.8210,99.2211,98.0604,99.9264
SeTR-Naive,288,99.0285,98.5180,97.5750,99.9065
SeTR-Naive,289,88.2011,97.6810,86.3921,99.4058
SeTR-Naive,290,99.4054,98.7329,98.1533,99.9281
SeTR-Naive,291,99.0944,98.4701,97.5919,99.9062
SeTR-Naive,292,99.1720,98.4090,97.6071,99.9065
SeTR-Naive,293,98.7948,98.3849,97.2182,99.8900
SeTR-Naive,294,99.3602,97.8712,97.2583,99.8911
SeTR-Naive,295,63.8062,98.7476,63.2940,97.7111
SeTR-Naive,296,99.2542,98.8345,98.1059,99.9223
SeTR-Naive,297,96.4103,97.8759,94.4344,99.7595
SeTR-Naive,298,99.7738,97.4404,97.2256,99.8817
SeTR-Naive,299,95.0814,97.5563,92.8695,99.6732
SeTR-Naive,300,98.9470,98.2509,97.2342,99.8747
SeTR-Naive,301,99.0715,98.0216,97.1293,99.8663
SeTR-Naive,302,99.3922,97.9135,97.3307,99.8728
SeTR-Naive,303,98.7944,99.1465,97.9612,99.9003
SeTR-Naive,304,99.5169,96.7508,96.2985,99.8179
SeTR-Naive,305,98.8057,98.8578,97.6905,99.8845
SeTR-Naive,306,99.6758,97.9595,97.6484,99.8832
SeTR-Naive,307,99.3455,97.4669,96.8450,99.8440
SeTR-Naive,308,98.3485,99.2060,97.5805,99.8812
SeTR-Naive,309,99.0999,98.4693,97.5964,99.8859
SeTR-Naive,310,99.6122,97.9667,97.5944,99.8892
SeTR-Naive,311,99.2828,98.2513,97.5589,99.8898
SeTR-Naive,312,98.4535,98.7400,97.2320,99.8770
SeTR-Naive,313,98.9193,97.7398,96.7071,99.8571
SeTR-Naive,314,99.3450,97.0380,96.4211,99.8461
SeTR-Naive,315,99.5885,96.4147,96.0321,99.8307
SeTR-Naive,316,99.5049,96.1129,95.6554,99.8151
SeTR-Naive,317,98.8471,98.3409,97.2257,99.8811
SeTR-Naive,318,99.3018,97.6217,96.9562,99.8708
SeTR-Naive,319,99.0144,98.2802,97.3281,99.8863
SeTR-Naive,320,98.9502,97.7273,96.7244,99.8605
SeTR-Naive,321,98.9154,98.3297,97.2809,99.8838
SeTR-Naive,322,98.4347,98.9859,97.4519,99.8903
SeTR-Naive,323,99.5540,95.3679,94.9622,99.7841
SeTR-Naive,324,99.6345,97.0183,96.6743,99.8562
SeTR-Naive,325,98.1444,98.5219,96.7203,99.8555
SeTR-Naive,326,97.9259,98.8439,96.8170,99.8581
SeTR-Naive,327,99.3704,97.7125,97.1112,99.8709
SeTR-Naive,328,97.8566,98.7175,96.6281,99.8453
SeTR-Naive,329,99.0345,97.8590,96.9342,99.8597
SeTR-Naive,330,99.6773,97.2371,96.9320,99.8600
SeTR-Naive,331,99.1323,97.0323,96.2152,99.8277
SeTR-Naive,332,99.4453,95.3338,94.8295,99.7681
SeTR-Naive,333,99.2003,95.3141,94.5873,99.7597
SeTR-Naive,334,99.3818,94.5167,93.9643,99.7341
SeTR-Naive,335,99.4051,94.5263,93.9946,99.7374
SeTR-Naive,336,99.6176,91.2275,90.9091,99.6043
SeTR-Naive,337,99.7765,90.9960,90.8108,99.6014
SeTR-Naive,338,99.5200,93.5801,93.1596,99.7049
SeTR-Naive,339,99.4267,91.4604,90.9806,99.6120
SeTR-Naive,340,99.4024,88.6208,88.1511,99.4922
SeTR-Naive,341,99.3266,91.0415,90.4830,99.5938
SeTR-Naive,342,99.4291,92.7235,92.2325,99.6690
SeTR-Naive,343,99.4687,89.9629,89.5327,99.5567
SeTR-Naive,344,99.1902,93.2777,92.5727,99.6872
SeTR-Naive,345,99.4585,94.8664,94.3789,99.7690
SeTR-Naive,346,99.0577,95.9702,95.1020,99.8034
SeTR-Naive,347,99.4031,95.0041,94.4652,99.7854
SeTR-Naive,348,99.3921,96.3786,95.8139,99.8419
SeTR-Naive,349,99.8354,91.7841,91.6455,99.6960
SeTR-Naive,350,99.1565,92.3263,91.6068,99.7008
SeTR-Naive,351,99.4731,90.6415,90.2083,99.6620
SeTR-Naive,352,98.9939,94.1876,93.2945,99.7718
SeTR-Naive,353,97.7016,98.3511,96.1271,99.8672
SeTR-Naive,354,98.8219,95.0946,94.0286,99.7996
SeTR-Naive,355,99.1491,94.7312,93.9673,99.8019
SeTR-Naive,356,96.7636,96.6770,93.6489,99.7882
SeTR-Naive,357,96.9473,97.8399,94.9157,99.8312
SeTR-Naive,358,99.3231,94.3666,93.7636,99.8009
SeTR-Naive,359,98.6545,96.7876,95.5266,99.8579
SeTR-Naive,360,99.2451,94.1765,93.5067,99.7966
SeTR-Naive,361,99.0765,92.7950,91.9993,99.7503
SeTR-Naive,362,98.8008,94.8210,93.7421,99.8058
SeTR-Naive,363,98.1454,97.4617,95.6992,99.8672
SeTR-Naive,364,98.5075,95.4163,94.0565,99.8196
SeTR-Naive,365,99.1399,95.1029,94.3246,99.8294
SeTR-Naive,366,99.4137,91.7872,91.2931,99.7426
SeTR-Naive,367,99.2628,92.1241,91.4980,99.7520
SeTR-Naive,368,99.8027,89.9924,89.8326,99.7101
SeTR-Naive,369,99.6083,88.7766,88.4677,99.6787
SeTR-Naive,370,99.0911,95.7776,94.9435,99.8614
SeTR-Naive,371,98.5625,94.8743,93.5794,99.8251
SeTR-Naive,372,99.7425,94.4405,94.2108,99.8451
SeTR-Naive,373,99.7184,94.0991,93.8497,99.8355
SeTR-Naive,374,99.0319,97.9763,97.0468,99.9203
SeTR-Naive,375,99.2900,94.0305,93.4025,99.8242
SeTR-Naive,376,99.4734,94.9368,94.4621,99.8510
SeTR-Naive,377,99.7408,94.7180,94.4854,99.8505
SeTR-Naive,378,99.1482,97.1932,96.3883,99.9022
SeTR-Naive,379,99.3439,95.3139,94.7177,99.8571
SeTR-Naive,380,99.5953,90.8326,90.4986,99.7458
SeTR-Naive,381,98.5129,98.5612,97.1163,99.9223
SeTR-Naive,382,98.7319,97.3345,96.1327,99.8971
SeTR-Naive,383,99.5327,94.3466,93.9305,99.8407
SeTR-Naive,384,99.4177,92.0317,91.5382,99.7808
SeTR-Naive,385,97.7929,98.7025,96.5517,99.9112
SeTR-Naive,386,99.1633,96.3979,95.6201,99.8900
SeTR-Naive,387,98.2924,97.8775,96.2410,99.9057
SeTR-Naive,388,98.9324,95.9520,94.9687,99.8743
SeTR-Naive,389,96.8457,98.9834,95.8920,99.8944
SeTR-Naive,390,99.2868,93.6174,92.9921,99.8239
SeTR-Naive,391,99.1436,94.5534,93.7874,99.8424
SeTR-Naive,392,99.0901,94.7782,93.9604,99.8451
SeTR-Naive,393,98.9925,91.4340,90.5910,99.7549
SeTR-Naive,394,99.4872,93.9526,93.4998,99.8283
SeTR-Naive,395,98.4076,98.3118,96.7723,99.9123
SeTR-Naive,396,97.3208,99.5689,96.9124,99.9138
SeTR-Naive,397,99.1523,95.1454,94.3776,99.8438
SeTR-Naive,398,99.2908,94.2127,93.5829,99.8194
SeTR-Naive,399,98.9912,97.1927,96.2395,99.8929
SeTR-Naive,400,98.2049,97.8626,96.1428,99.8892
SeTR-Naive,401,98.9376,96.9040,95.9060,99.8838
SeTR-Naive,402,99.3313,95.9438,95.3281,99.8683
SeTR-Naive,403,99.0696,96.3994,95.5345,99.8747
SeTR-Naive,404,99.4161,95.5616,95.0282,99.8608
SeTR-Naive,405,99.7026,96.4740,96.1972,99.8945
SeTR-Naive,406,98.8259,97.8075,96.6840,99.9077
SeTR-Naive,407,99.2583,94.8346,94.1673,99.8381
SeTR-Naive,408,99.0584,95.9654,95.0979,99.8627
SeTR-Naive,409,98.6734,97.1954,95.9417,99.8848
SeTR-Naive,410,99.3983,97.0867,96.5194,99.9000
SeTR-Naive,411,99.0487,97.5898,96.6835,99.9023
SeTR-Naive,412,99.0252,97.9798,97.0439,99.9100
SeTR-Naive,413,97.5296,99.6534,97.1999,99.9113
SeTR-Naive,414,99.6583,96.7022,96.3827,99.8844
SeTR-Naive,415,99.5577,97.4428,97.0228,99.9031
SeTR-Naive,416,97.9194,99.1863,97.1391,99.9049
SeTR-Naive,417,99.2782,97.7056,97.0164,99.9015
SeTR-Naive,418,98.9553,98.0832,97.0779,99.9031
SeTR-Naive,419,98.7077,98.8066,97.5447,99.9174
SeTR-Naive,420,99.6086,98.0221,97.6459,99.9210
SeTR-Naive,421,99.5752,96.4345,96.0394,99.8657
SeTR-Naive,422,99.2676,97.0264,96.3368,99.8740
SeTR-Naive,423,98.2700,98.9075,97.2148,99.9021
SeTR-Naive,424,99.2370,95.0223,94.3331,99.7999
SeTR-Naive,425,99.1850,97.1254,96.3564,99.8695
SeTR-Naive,426,99.1165,95.1040,94.3046,99.7951
SeTR-Naive,427,99.5349,87.4732,87.1172,99.5284
SeTR-Naive,428,99.1121,97.3598,96.5180,99.8707
SeTR-Naive,429,99.2133,97.4563,96.7089,99.8764
SeTR-Naive,430,98.7819,98.8454,97.6551,99.9093
SeTR-Naive,431,98.4429,97.9660,96.4711,99.8598
SeTR-Naive,432,99.3498,83.1785,82.7281,99.3077
SeTR-Naive,433,99.8793,93.8233,93.7170,99.7432
SeTR-Naive,434,99.2991,79.3075,78.8660,99.1102
SeTR-Naive,435,99.5918,69.5264,69.3289,98.6882
SeTR-Naive,436,99.5006,67.9165,67.6857,98.5962
SeTR-Naive,437,99.9088,87.7695,87.6992,99.4663
SeTR-Naive,438,99.8040,66.2885,66.2023,98.5328
SeTR-Naive,439,99.6245,96.0510,95.7045,99.8157
SeTR-Naive,440,99.5647,87.5709,87.2369,99.4578
SeTR-Naive,441,99.2080,95.5581,94.8346,99.7828
SeTR-Naive,442,98.9401,93.1389,92.2189,99.6764
SeTR-Naive,443,99.4581,86.0009,85.5999,99.4148
SeTR-Naive,444,99.8872,88.6083,88.5197,99.5346
SeTR-Naive,445,99.6804,90.5562,90.2941,99.6071
SeTR-Naive,446,99.6130,91.7207,91.3950,99.6529
SeTR-Naive,447,99.6119,88.4078,88.1044,99.5237
SeTR-Naive,448,98.2490,96.3302,94.7044,99.7889
SeTR-Naive,449,98.9582,93.4431,92.5328,99.7117
SeTR-Naive,450,98.2532,96.8824,95.2419,99.8203
SeTR-Naive,451,99.4174,95.6330,95.1001,99.8219
SeTR-Naive,452,99.3307,94.1620,93.5683,99.7727
SeTR-Naive,453,98.4599,96.5962,95.1585,99.8325
SeTR-Naive,454,96.6195,97.4982,94.2820,99.8034
SeTR-Naive,455,98.7474,97.0734,95.8926,99.8652
SeTR-Naive,456,98.4018,96.2465,94.7651,99.8307
SeTR-Naive,457,96.5756,97.6440,94.3763,99.8181
SeTR-Naive,458,96.1383,97.4591,93.7876,99.7967
SeTR-Naive,459,94.2561,98.8554,93.2386,99.7798
SeTR-Naive,460,96.2277,97.9511,94.3291,99.8183
SeTR-Naive,461,97.1974,98.0819,95.3844,99.8529
SeTR-Naive,462,97.3915,97.2047,94.7382,99.8290
SeTR-Naive,463,97.6621,98.1440,95.8910,99.8656
SeTR-Naive,464,99.2439,97.2710,96.5555,99.8869
SeTR-Naive,465,97.7246,98.4658,96.2589,99.8730
SeTR-Naive,466,97.2416,98.8679,96.1707,99.8672
SeTR-Naive,467,98.0444,98.2406,96.3525,99.8709
SeTR-Naive,468,98.1656,98.6834,96.8966,99.8882
SeTR-Naive,469,98.3098,96.4048,94.8330,99.8129
SeTR-Naive,470,98.4920,98.0798,96.6287,99.8793
SeTR-Naive,471,98.9510,97.7024,96.7008,99.8827
SeTR-Naive,472,99.2722,97.7405,97.0452,99.8942
SeTR-Naive,473,98.7274,98.2864,97.0568,99.8938
SeTR-Naive,474,98.7171,98.6327,97.3844,99.9058
SeTR-Naive,475,98.0953,98.6257,96.7725,99.8847
SeTR-Naive,476,99.3936,96.7250,96.1575,99.8655
