method,frame,mAP,recall,iou,accuracy
FLMM,137,0.0000,0.0000,0.0000,96.4973
FLMM,138,0.0000,0.0000,0.0000,96.5576
FLMM,139,0.0000,0.0000,0.0000,96.6131
FLMM,140,0.0000,0.0000,0.0000,96.6895
FLMM,141,98.7308,78.3632,77.5816,99.2650
FLMM,142,0.0000,0.0000,0.0000,96.7962
FLMM,143,0.0000,0.0000,0.0000,96.8297
FLMM,144,0.0000,0.0000,0.0000,96.8691
FLMM,145,98.6797,76.2207,75.4512,99.2365
FLMM,146,0.0000,0.0000,0.0000,96.9679
FLMM,147,0.0000,0.0000,0.0000,96.9962
FLMM,148,0.0000,0.0000,0.0000,97.0346
FLMM,149,99.9664,72.9554,72.9375,99.2008
FLMM,150,0.0000,0.0000,0.0000,97.0537
FLMM,151,0.0000,0.0000,0.0000,97.0373
FLMM,152,0.0000,0.0000,0.0000,97.0120
FLMM,153,0.0000,0.0000,0.0000,96.9644
FLMM,154,0.0000,0.0000,0.0000,96.9077
FLMM,155,0.0000,0.0000,0.0000,96.8238
FLMM,156,99.9873,70.3841,70.3778,99.0404
FLMM,157,0.0000,0.0000,0.0000,96.7015
FLMM,158,92.0857,65.8133,62.2900,98.6558
FLMM,159,0.0000,0.0000,0.0000,96.5600
FLMM,160,0.0000,0.0000,0.0000,96.4902
FLMM,161,99.9946,75.3286,75.3256,99.1201
FLMM,162,0.0000,0.0000,0.0000,96.3715
FLMM,163,0.0000,0.0000,0.0000,96.3041
FLMM,164,0.0000,0.0000,0.0000,96.2590
FLMM,165,100.0000,69.0382,69.0382,98.8283
FLMM,166,99.9485,80.8162,80.7825,99.2659
FLMM,167,0.0000,0.0000,0.0000,96.1793
FLMM,168,0.0000,0.0000,0.0000,96.1593
FLMM,169,0.0000,0.0000,0.0000,96.1505
FLMM,170,0.0000,0.0000,0.0000,96.1455
FLMM,171,0.0000,0.0000,0.0000,96.1736
FLMM,172,0.0000,0.0000,0.0000,96.2397
FLMM,173,0.0000,0.0000,0.0000,96.3166
FLMM,174,0.0000,0.0000,0.0000,96.3764
FLMM,175,0.0000,0.0000,0.0000,96.4631
FLMM,176,0.0000,0.0000,0.0000,96.5357
FLMM,177,0.0000,0.0000,0.0000,96.5964
FLMM,178,0.0000,0.0000,0.0000,96.6558
FLMM,179,0.0000,0.0000,0.0000,96.6821
FLMM,180,99.2204,80.1084,79.6073,99.3207
FLMM,181,0.0000,0.0000,0.0000,96.6560
FLMM,182,0.0000,0.0000,0.0000,96.5865
FLMM,183,0.0000,0.0000,0.0000,96.5042
FLMM,184,0.0000,0.0000,0.0000,96.3647
FLMM,185,0.0000,0.0000,0.0000,96.2080
FLMM,186,0.0000,0.0000,0.0000,96.0402
FLMM,187,0.0000,0.0000,0.0000,95.8777
FLMM,188,0.0000,0.0000,0.0000,95.6400
FLMM,189,0.0000,0.0000,0.0000,95.4023
FLMM,190,0.0000,0.0000,0.0000,95.1334
FLMM,191,0.0000,0.0000,0.0000,94.8928
FLMM,192,0.0000,0.0000,0.0000,94.6124
FLMM,193,0.0000,0.0000,0.0000,94.2883
FLMM,194,0.0000,0.0000,0.0000,93.9402
FLMM,195,0.0000,0.0000,0.0000,93.6558
FLMM,196,0.0000,0.0000,0.0000,93.3908
FLMM,197,0.0000,0.0000,0.0000,93.2125
FLMM,198,0.0000,0.0000,0.0000,92.9910
FLMM,199,0.0000,0.0000,0.0000,92.7487
FLMM,200,0.0000,0.0000,0.0000,92.4929
FLMM,201,100.0000,53.6732,53.6732,96.4355
FLMM,202,0.0000,0.0000,0.0000,92.1275
FLMM,203,100.0000,33.2932,33.2932,94.6243
FLMM,204,0.0000,0.0000,0.0000,91.7519
FLMM,205,0.0000,0.0000,0.0000,91.7351
FLMM,206,0.0000,0.0000,0.0000,91.8772
FLMM,207,0.0000,0.0000,0.0000,92.1359
FLMM,208,99.9642,96.3204,96.2871,99.7196
FLMM,209,99.2510,67.1527,66.8141,97.5909
FLMM,210,99.4662,95.9283,95.4370,99.6855
FLMM,211,0.0000,0.0000,0.0000,93.5211
FLMM,212,100.0000,80.7387,80.7387,98.8261
FLMM,213,0.0000,0.0000,0.0000,94.2371
FLMM,214,0.0000,0.0000,0.0000,94.5185
FLMM,215,0.0000,0.0000,0.0000,94.8537
FLMM,216,0.0000,0.0000,0.0000,95.1497
FLMM,217,99.9921,79.3537,79.3488,99.0457
FLMM,218,99.9960,81.5738,81.5711,99.1905
FLMM,219,0.0000,0.0000,0.0000,95.8190
FLMM,220,0.0000,0.0000,0.0000,96.0042
FLMM,221,97.9731,38.6316,38.3253,97.5917
FLMM,222,44.0252,0.2691,0.2682,96.2337
FLMM,223,98.7239,29.6086,29.4957,97.4049
FLMM,224,99.8879,92.8935,92.7968,99.7397
FLMM,225,99.9730,60.0577,60.0479,98.5762
FLMM,226,99.8744,68.5598,68.5007,98.8893
FLMM,227,99.6270,56.2660,56.1477,98.4608
FLMM,228,99.8896,56.6020,56.5667,98.4919
FLMM,229,99.7047,71.7739,71.6217,99.0129
FLMM,230,99.3382,67.3079,67.0074,98.8559
FLMM,231,0.0000,0.0000,0.0000,96.5961
FLMM,232,99.3255,55.3354,55.1283,98.4740
FLMM,233,99.7549,51.0114,50.9476,98.3560
FLMM,234,99.8714,74.5667,74.4952,99.1539
FLMM,235,97.8196,74.8446,73.6164,99.1137
FLMM,236,99.3091,84.5592,84.0647,99.4757
FLMM,237,99.0567,57.2047,56.8948,98.5958
FLMM,238,0.0000,0.0000,0.0000,96.7837
FLMM,239,99.5377,87.3558,87.0028,99.5812
FLMM,240,99.6810,87.4396,87.1956,99.5884
FLMM,241,0.0000,0.0000,0.0000,96.8171
FLMM,242,99.3740,87.2041,86.7277,99.5783
FLMM,243,0.0000,0.0000,0.0000,96.8857
FLMM,244,0.0000,0.0000,0.0000,96.9402
FLMM,245,98.0012,95.9744,94.1318,99.8200
FLMM,246,98.5831,97.5166,96.1688,99.8857
FLMM,247,99.7553,95.7715,95.5470,99.8708
FLMM,248,0.0000,0.0000,0.0000,97.1334
FLMM,249,99.8692,65.8449,65.7881,99.0234
FLMM,250,0.0000,0.0000,0.0000,97.1759
FLMM,251,0.0000,0.0000,0.0000,97.1560
FLMM,252,99.3983,96.1044,95.5485,99.8720
FLMM,253,99.2742,83.1710,82.6683,99.4897
FLMM,254,0.0000,0.0000,0.0000,97.0744
FLMM,255,99.7752,57.7808,57.7056,98.7295
FLMM,256,99.5778,76.0609,75.8164,99.2490
FLMM,257,0.0000,0.0000,0.0000,96.8341
FLMM,258,99.6361,95.1018,94.7726,99.8274
FLMM,259,98.4889,95.2814,93.9086,99.7878
FLMM,260,99.8865,71.6069,71.5487,98.9871
FLMM,261,99.9727,87.0763,87.0556,99.5281
FLMM,262,99.6355,96.3142,95.9761,99.8491
FLMM,263,99.8971,84.7587,84.6848,99.4155
FLMM,264,100.0000,72.7389,72.7389,98.9482
FLMM,265,100.0000,60.6443,60.6443,98.4677
FLMM,266,100.0000,75.1146,75.1146,99.0262
FLMM,267,99.9895,70.9169,70.9117,98.8649
FLMM,268,99.9413,89.7753,89.7280,99.6050
FLMM,269,0.0000,0.0000,0.0000,96.2342
FLMM,270,99.9932,57.8493,57.8470,98.4460
FLMM,271,0.0000,0.0000,0.0000,96.3757
FLMM,272,0.0000,0.0000,0.0000,96.4197
FLMM,273,0.0000,0.0000,0.0000,96.4538
FLMM,274,100.0000,39.7850,39.7850,97.8764
FLMM,275,100.0000,51.4485,51.4485,98.3003
FLMM,276,0.0000,0.0000,0.0000,96.5182
FLMM,277,0.0000,0.0000,0.0000,96.5302
FLMM,278,0.0000,0.0000,0.0000,96.5506
FLMM,279,100.0000,63.9340,63.9340,98.7665
FLMM,280,0.0000,0.0000,0.0000,96.5949
FLMM,281,100.0000,36.1174,36.1174,97.8124
FLMM,282,100.0000,40.8034,40.8034,97.9596
FLMM,283,0.0000,0.0000,0.0000,96.4957
FLMM,284,0.0000,0.0000,0.0000,96.4434
FLMM,285,99.9879,65.8614,65.8561,98.7629
FLMM,286,100.0000,52.2053,52.2053,98.2363
FLMM,287,99.9782,88.4827,88.4657,99.5671
FLMM,288,0.0000,0.0000,0.0000,96.1829
FLMM,289,99.8980,95.3658,95.2730,99.8173
FLMM,290,99.9712,90.9138,90.8901,99.6473
FLMM,291,0.0000,0.0000,0.0000,96.1416
FLMM,292,100.0000,60.1061,60.1061,98.4546
FLMM,293,99.9680,92.4730,92.4456,99.7049
FLMM,294,100.0000,67.7463,67.7463,98.7264
FLMM,295,100.0000,60.4300,60.4300,98.4184
FLMM,296,100.0000,53.8412,53.8412,98.1207
FLMM,297,100.0000,58.2952,58.2952,98.2616
FLMM,298,100.0000,43.9614,43.9614,97.6149
FLMM,299,0.0000,0.0000,0.0000,95.6367
FLMM,300,100.0000,43.1245,43.1245,97.4502
FLMM,301,100.0000,48.0968,48.0968,97.6050
FLMM,302,99.9952,63.7655,63.7636,98.2839
FLMM,303,100.0000,73.8702,73.8702,98.7377
FLMM,304,100.0000,49.0666,49.0666,97.5054
FLMM,305,99.9782,93.8732,93.8539,99.6963
FLMM,306,99.9769,75.9822,75.9689,98.8105
FLMM,307,100.0000,55.5434,55.5434,97.8164
FLMM,308,99.9241,63.1472,63.1169,98.2182
FLMM,309,99.9116,97.2337,97.1501,99.8657
FLMM,310,99.9875,75.6100,75.6028,98.8802
FLMM,311,99.9205,60.8550,60.8255,98.2425
FLMM,312,0.0000,0.0000,0.0000,95.6251
FLMM,313,0.0000,0.0000,0.0000,95.7050
FLMM,314,0.0000,0.0000,0.0000,95.7261
FLMM,315,99.9947,64.4569,64.4547,98.4896
FLMM,316,99.9637,56.3875,56.3759,98.1519
FLMM,317,99.9826,58.7649,58.7589,98.2520
FLMM,318,0.0000,0.0000,0.0000,95.7844
FLMM,319,100.0000,55.9282,55.9282,98.1425
FLMM,320,100.0000,55.8260,55.8260,98.1385
FLMM,321,100.0000,53.6503,53.6503,98.0408
FLMM,322,100.0000,54.3483,54.3483,98.0657
FLMM,323,0.0000,0.0000,0.0000,95.7335
FLMM,324,100.0000,56.2756,56.2756,98.1160
FLMM,325,99.9955,74.0728,74.0704,98.8782
FLMM,326,100.0000,61.5013,61.5013,98.3186
FLMM,327,0.0000,0.0000,0.0000,95.5602
FLMM,328,0.0000,0.0000,0.0000,95.5104
FLMM,329,0.0000,0.0000,0.0000,95.4659
FLMM,330,100.0000,58.8783,58.8783,98.1288
FLMM,331,0.0000,0.0000,0.0000,95.4857
FLMM,332,100.0000,56.8339,56.8339,98.0741
FLMM,333,100.0000,57.2357,57.2357,98.1159
FLMM,334,100.0000,58.0267,58.0267,98.1616
FLMM,335,0.0000,0.0000,0.0000,95.6521
FLMM,336,0.0000,0.0000,0.0000,95.6626
FLMM,337,0.0000,0.0000,0.0000,95.6713
FLMM,338,0.0000,0.0000,0.0000,95.7047
FLMM,339,100.0000,61.1799,61.1799,98.3387
FLMM,340,0.0000,0.0000,0.0000,95.7370
FLMM,341,0.0000,0.0000,0.0000,95.7575
FLMM,342,99.9407,28.7816,28.7767,96.9803
FLMM,343,85.2439,14.2180,13.8765,96.2808
FLMM,344,0.0000,0.0000,0.0000,95.8205
FLMM,345,0.0000,0.0000,0.0000,95.9107
FLMM,346,0.0000,0.0000,0.0000,96.0221
FLMM,347,0.0000,0.0000,0.0000,96.1455
FLMM,348,0.0000,0.0000,0.0000,96.2446
FLMM,349,0.0000,0.0000,0.0000,96.3672
FLMM,350,100.0000,50.0184,50.0184,98.2322
FLMM,351,0.0000,0.0000,0.0000,96.5650
FLMM,352,0.0000,0.0000,0.0000,96.6298
FLMM,353,0.0000,0.0000,0.0000,96.6483
FLMM,354,0.0000,0.0000,0.0000,96.6820
FLMM,355,0.0000,0.0000,0.0000,96.7433
FLMM,356,0.0000,0.0000,0.0000,96.7695
FLMM,357,0.0000,0.0000,0.0000,96.7785
FLMM,358,99.1703,94.3256,93.5871,99.7950
FLMM,359,99.9482,80.1209,80.0877,99.3756
FLMM,360,99.9735,87.6227,87.6023,99.6143
FLMM,361,99.9263,82.3967,82.3466,99.4534
FLMM,362,99.9051,89.3401,89.2643,99.6704
FLMM,363,0.0000,0.0000,0.0000,96.9677
FLMM,364,0.0000,0.0000,0.0000,97.0078
FLMM,365,0.0000,0.0000,0.0000,97.0191
FLMM,366,0.0000,0.0000,0.0000,97.0599
FLMM,367,0.0000,0.0000,0.0000,97.1032
FLMM,368,0.0000,0.0000,0.0000,97.1535
FLMM,369,0.0000,0.0000,0.0000,97.2234
FLMM,370,0.0000,0.0000,0.0000,97.2828
FLMM,371,0.0000,0.0000,0.0000,97.3129
FLMM,372,0.0000,0.0000,0.0000,97.3300
FLMM,373,0.0000,0.0000,0.0000,97.3325
FLMM,374,0.0000,0.0000,0.0000,97.3262
FLMM,375,0.0000,0.0000,0.0000,97.3534
FLMM,376,0.0000,0.0000,0.0000,97.3226
FLMM,377,0.0000,0.0000,0.0000,97.2966
FLMM,378,100.0000,43.2066,43.2066,98.4748
FLMM,379,100.0000,51.1971,51.1971,98.6876
FLMM,380,100.0000,55.5580,55.5580,98.8154
FLMM,381,100.0000,56.6080,56.6080,98.8481
FLMM,382,0.0000,0.0000,0.0000,97.3730
FLMM,383,89.9527,83.1340,76.0703,99.3167
FLMM,384,0.0000,0.0000,0.0000,97.4236
FLMM,385,0.0000,0.0000,0.0000,97.4800
FLMM,386,0.0000,0.0000,0.0000,97.5098
FLMM,387,0.0000,0.0000,0.0000,97.5326
FLMM,388,99.4130,57.4612,57.2670,98.9395
FLMM,389,99.8015,37.9669,37.9382,98.4531
FLMM,390,99.8659,82.0232,81.9329,99.5486
FLMM,391,99.1103,74.9583,74.4573,99.3532
FLMM,392,0.0000,0.0000,0.0000,97.4566
FLMM,393,0.0000,0.0000,0.0000,97.4193
FLMM,394,100.0000,46.4865,46.4865,98.5930
FLMM,395,100.0000,43.2390,43.2390,98.4823
FLMM,396,100.0000,40.5631,40.5631,98.3844
FLMM,397,100.0000,39.7239,39.7239,98.3384
FLMM,398,100.0000,37.1260,37.1260,98.2428
FLMM,399,100.0000,42.3557,42.3557,98.3750
FLMM,400,0.0000,0.0000,0.0000,97.1774
FLMM,401,0.0000,0.0000,0.0000,97.1916
FLMM,402,0.0000,0.0000,0.0000,97.2001
FLMM,403,0.0000,0.0000,0.0000,97.2195
FLMM,404,100.0000,57.1540,57.1540,98.8073
FLMM,405,0.0000,0.0000,0.0000,97.2345
FLMM,406,0.0000,0.0000,0.0000,97.2484
FLMM,407,100.0000,39.5013,39.5013,98.3326
FLMM,408,0.0000,0.0000,0.0000,97.2245
FLMM,409,99.9828,90.1348,90.1208,99.7232
FLMM,410,0.0000,0.0000,0.0000,97.1445
FLMM,411,100.0000,29.4832,29.4832,97.9429
FLMM,412,100.0000,42.8935,42.8935,98.2782
FLMM,413,0.0000,0.0000,0.0000,96.9107
FLMM,414,0.0000,0.0000,0.0000,96.8150
FLMM,415,0.0000,0.0000,0.0000,96.7582
FLMM,416,0.0000,0.0000,0.0000,96.7461
FLMM,417,100.0000,32.2714,32.2714,97.7792
FLMM,418,95.2235,46.4704,45.4119,98.1659
FLMM,419,98.2760,45.4375,45.0782,98.1612
FLMM,420,0.0000,0.0000,0.0000,96.6573
FLMM,421,72.8190,44.2126,37.9497,97.5595
FLMM,422,99.9712,73.3988,73.3833,99.0907
FLMM,423,100.0000,52.2958,52.2958,98.3511
FLMM,424,100.0000,76.8862,76.8862,99.1898
FLMM,425,99.9449,95.9894,95.9386,99.8556
FLMM,426,0.0000,0.0000,0.0000,96.4333
FLMM,427,0.0000,0.0000,0.0000,96.3539
FLMM,428,0.0000,0.0000,0.0000,96.3176
FLMM,429,100.0000,55.5029,55.5029,98.3423
FLMM,430,100.0000,81.4778,81.4778,99.2921
FLMM,431,99.9944,66.1095,66.1070,98.6740
FLMM,432,0.0000,0.0000,0.0000,96.0136
FLMM,433,100.0000,61.7208,61.7208,98.4372
FLMM,434,99.9688,22.1266,22.1251,96.7394
FLMM,435,100.0000,48.6600,48.6600,97.8105
FLMM,436,100.0000,61.2164,61.2164,98.3209
FLMM,437,100.0000,60.9224,60.9224,98.3058
FLMM,438,99.9817,54.6953,54.6898,98.0354
FLMM,439,99.5248,97.8039,97.3493,99.8861
FLMM,440,100.0000,72.0448,72.0448,98.8168
FLMM,441,98.0945,97.6455,95.8279,99.8226
FLMM,442,0.0000,0.0000,0.0000,95.8818
FLMM,443,0.0000,0.0000,0.0000,95.9550
FLMM,444,0.0000,0.0000,0.0000,95.9499
FLMM,445,0.0000,0.0000,0.0000,95.9633
FLMM,446,100.0000,30.4428,30.4428,97.2044
FLMM,447,99.9622,86.2649,86.2368,99.4507
FLMM,448,0.0000,0.0000,0.0000,96.0813
FLMM,449,99.9454,55.4181,55.4013,98.2941
FLMM,450,99.7767,73.1304,73.0109,98.9964
FLMM,451,100.0000,52.4397,52.4397,98.2810
FLMM,452,100.0000,30.8874,30.8874,97.5731
FLMM,453,100.0000,26.0632,26.0632,97.4796
FLMM,454,0.0000,0.0000,0.0000,96.6749
FLMM,455,99.9910,49.3687,49.3665,98.3579
FLMM,456,99.9946,83.8544,83.8506,99.4858
FLMM,457,0.0000,0.0000,0.0000,96.8744
FLMM,458,100.0000,65.3832,65.3832,98.9100
FLMM,459,0.0000,0.0000,0.0000,96.9284
FLMM,460,0.0000,0.0000,0.0000,96.9142
FLMM,461,99.9491,73.2546,73.2273,99.1697
FLMM,462,0.0000,0.0000,0.0000,96.8325
FLMM,463,0.0000,0.0000,0.0000,96.8041
FLMM,464,99.7653,88.6360,88.4515,99.6227
FLMM,465,99.8502,90.0754,89.9539,99.6661
FLMM,466,100.0000,43.3080,43.3080,98.0874
FLMM,467,99.7178,95.7765,95.5177,99.8440
FLMM,468,99.6982,91.8592,91.6045,99.7021
FLMM,469,100.0000,76.9906,76.9906,99.1806
FLMM,470,99.9764,86.8250,86.8072,99.5347
FLMM,471,100.0000,71.3440,71.3440,98.9913
FLMM,472,0.0000,0.0000,0.0000,96.4463
FLMM,473,100.0000,74.9706,74.9706,99.1082
FLMM,474,99.9920,50.9889,50.9868,98.2574
FLMM,475,99.6987,66.9253,66.7902,98.8335
FLMM,476,99.8811,90.7568,90.6589,99.6745
FLMM,477,100.0000,78.1717,78.1717,99.2483
FLMM,478,100.0000,73.7137,73.7137,99.1049
FLMM,479,99.9036,92.9362,92.8529,99.7577
FLMM,480,99.1440,95.0421,94.2686,99.8064
FLMM,481,99.6639,93.4647,93.1710,99.7736
FLMM,482,99.7398,86.7054,86.5097,99.5590
FLMM,483,99.7636,92.7943,92.5908,99.7606
FLMM,484,0.0000,0.0000,0.0000,96.8228
FLMM,485,99.3898,94.7505,94.2024,99.8173
FLMM,486,99.9426,74.4101,74.3783,99.2189
FLMM,487,99.5200,81.5846,81.2648,99.4398
FLMM,488,0.0000,0.0000,0.0000,97.1081
FLMM,489,0.0000,0.0000,0.0000,97.2135
FLMM,490,0.0000,0.0000,0.0000,97.2967
FLMM,491,0.0000,0.0000,0.0000,97.3520
FLMM,492,99.0250,95.1324,94.2496,99.8494
FLMM,493,99.6830,72.9487,72.7799,99.3193
FLMM,494,99.6781,95.6509,95.3563,99.8887
FLMM,495,99.7184,81.8693,81.6805,99.5748
FLMM,496,0.0000,0.0000,0.0000,97.7458
FLMM,497,0.0000,0.0000,0.0000,97.7993
FLMM,498,0.0000,0.0000,0.0000,97.8390
FLMM,499,0.0000,0.0000,0.0000,97.8427
FLMM,500,0.0000,0.0000,0.0000,97.8584
FLMM,501,0.0000,0.0000,0.0000,97.8712
FLMM,502,99.1934,96.5962,95.8433,99.9120
FLMM,503,0.0000,0.0000,0.0000,97.9012
FLMM,504,0.0000,0.0000,0.0000,97.8783
FLMM,505,99.9762,85.0784,85.0611,99.6800
FLMM,506,99.8263,91.7215,91.5754,99.8164
FLMM,507,0.0000,0.0000,0.0000,97.7863
FLMM,508,99.0961,88.5437,87.8343,99.7276
FLMM,509,99.6445,89.7406,89.4541,99.7658
FLMM,510,99.9449,70.7599,70.7323,99.3484
FLMM,511,99.6672,66.1684,66.0226,99.2419
FLMM,512,0.0000,0.0000,0.0000,97.7692
FLMM,513,0.0000,0.0000,0.0000,97.7784
FLMM,514,0.0000,0.0000,0.0000,97.7837
FLMM,515,0.0000,0.0000,0.0000,97.8035
FLMM,516,0.0000,0.0000,0.0000,97.8054
FLMM,517,0.0000,0.0000,0.0000,97.8249
FLMM,518,0.0000,0.0000,0.0000,97.8315
FLMM,519,87.9935,54.3458,50.5940,98.8569
FLMM,520,99.9778,91.6016,91.5829,99.8206
FLMM,521,0.0000,0.0000,0.0000,97.8919
FLMM,522,99.6423,97.4395,97.0998,99.9398
FLMM,523,0.0000,0.0000,0.0000,97.9812
FLMM,524,0.0000,0.0000,0.0000,98.0366
FLMM,525,99.7869,96.4308,96.2326,99.9284
FLMM,526,0.0000,0.0000,0.0000,98.1490
FLMM,527,98.9876,94.7815,93.8715,99.8892
FLMM,528,0.0000,0.0000,0.0000,98.2513
FLMM,529,0.0000,0.0000,0.0000,98.2873
FLMM,530,0.0000,0.0000,0.0000,98.3151
FLMM,531,0.0000,0.0000,0.0000,98.3330
FLMM,532,0.0000,0.0000,0.0000,98.3452
FLMM,533,0.0000,0.0000,0.0000,98.3409
FLMM,534,99.0978,94.8204,94.0089,99.8987
FLMM,535,98.2549,93.4065,91.8822,99.8597
FLMM,536,99.9475,94.5184,94.4715,99.9032
FLMM,537,0.0000,0.0000,0.0000,98.2005
FLMM,538,100.0000,91.0795,91.0795,99.8348
FLMM,539,0.0000,0.0000,0.0000,98.0988
FLMM,540,0.0000,0.0000,0.0000,98.0448
FLMM,541,0.0000,0.0000,0.0000,97.9964
FLMM,542,0.0000,0.0000,0.0000,97.9725
FLMM,543,99.9060,81.6867,81.6240,99.6192
FLMM,544,0.0000,0.0000,0.0000,97.8643
FLMM,545,100.0000,88.0853,88.0853,99.7357
FLMM,546,100.0000,32.9367,32.9367,98.4508
FLMM,547,100.0000,5.9736,5.9736,97.7296
FLMM,548,100.0000,19.8040,19.8040,97.9635
FLMM,549,0.0000,0.0000,0.0000,97.3322
FLMM,550,86.1314,29.0476,27.7497,97.8665
FLMM,551,100.0000,38.9638,38.9638,98.1797
FLMM,552,100.0000,18.6032,18.6032,97.4337
FLMM,553,0.0000,0.0000,0.0000,96.6878
FLMM,554,0.0000,0.0000,0.0000,96.5456
FLMM,555,100.0000,33.3807,33.3807,97.6272
FLMM,556,100.0000,7.3590,7.3590,96.5942
FLMM,557,100.0000,19.7796,19.7796,97.0192
FLMM,558,100.0000,35.0964,35.0964,97.5608
FLMM,559,100.0000,32.1841,32.1841,97.4332
FLMM,560,0.0000,0.0000,0.0000,96.1894
FLMM,561,0.0000,0.0000,0.0000,96.1714
FLMM,562,100.0000,23.1767,23.1767,97.0512
FLMM,563,0.0000,0.0000,0.0000,96.1496
FLMM,564,100.0000,47.5230,47.5230,97.9525
FLMM,565,0.0000,0.0000,0.0000,96.0483
FLMM,566,0.0000,0.0000,0.0000,95.9618
FLMM,567,0.0000,0.0000,0.0000,95.8880
FLMM,568,100.0000,62.7801,62.7801,98.4334
FLMM,569,0.0000,0.0000,0.0000,95.6978
FLMM,570,100.0000,55.1750,55.1750,98.0382
FLMM,571,0.0000,0.0000,0.0000,95.5670
FLMM,572,0.0000,0.0000,0.0000,95.5382
FLMM,573,0.0000,0.0000,0.0000,95.5291
FLMM,574,0.0000,0.0000,0.0000,95.5861
FLMM,575,0.0000,0.0000,0.0000,95.6535
FLMM,576,0.0000,0.0000,0.0000,95.6982
FLMM,577,0.0000,0.0000,0.0000,95.7380
FLMM,578,0.0000,0.0000,0.0000,95.7695
FLMM,579,0.0000,0.0000,0.0000,95.7996
FLMM,580,0.0000,0.0000,0.0000,95.7886
FLMM,581,0.0000,0.0000,0.0000,95.7802
FLMM,582,0.0000,0.0000,0.0000,95.7687
FLMM,583,0.0000,0.0000,0.0000,95.7345
FLMM,584,0.0000,0.0000,0.0000,95.6246
FLMM,585,0.0000,0.0000,0.0000,95.7183
FLMM,586,0.0000,0.0000,0.0000,95.8278
FLMM,587,0.0000,0.0000,0.0000,95.8954
FLMM,588,0.0000,0.0000,0.0000,95.9688
FLMM,589,0.0000,0.0000,0.0000,96.0655
FLMM,590,0.0000,0.0000,0.0000,96.1356
FLMM,591,0.0000,0.0000,0.0000,96.2348
FLMM,592,0.0000,0.0000,0.0000,96.2480
FLMM,593,100.0000,62.3460,62.3460,98.5942
FLMM,594,0.0000,0.0000,0.0000,96.2694
FLMM,595,0.0000,0.0000,0.0000,96.2462
FLMM,596,0.0000,0.0000,0.0000,96.1921
FLMM,597,0.0000,0.0000,0.0000,96.1846
FLMM,598,0.0000,0.0000,0.0000,96.1140
FLMM,599,0.0000,0.0000,0.0000,96.0509
FLMM,600,0.0000,0.0000,0.0000,96.0001
FLMM,601,0.0000,0.0000,0.0000,95.8704
FLMM,602,0.0000,0.0000,0.0000,95.8388
FLMM,603,0.0000,0.0000,0.0000,95.7685
FLMM,604,100.0000,50.9170,50.9170,97.8860
FLMM,605,0.0000,0.0000,0.0000,95.5245
FLMM,606,0.0000,0.0000,0.0000,95.5119
FLMM,607,0.0000,0.0000,0.0000,95.6032
FLMM,608,0.0000,0.0000,0.0000,95.7296
FLMM,609,100.0000,52.2787,52.2787,98.0185
FLMM,610,0.0000,0.0000,0.0000,95.9592
FLMM,611,0.0000,0.0000,0.0000,96.0454
FLMM,612,0.0000,0.0000,0.0000,96.0893
FLMM,613,0.0000,0.0000,0.0000,96.1026
FLMM,614,0.0000,0.0000,0.0000,96.1073
FLMM,615,0.0000,0.0000,0.0000,96.1470
FLMM,616,0.0000,0.0000,0.0000,96.1759
FLMM,617,0.0000,0.0000,0.0000,96.1542
FLMM,618,0.0000,0.0000,0.0000,96.1357
FLMM,619,99.9691,60.5821,60.5707,98.4787
FLMM,620,100.0000,60.5479,60.5479,98.4664
FLMM,621,99.8314,61.3141,61.2506,98.4822
FLMM,622,100.0000,58.9275,58.9275,98.3666
FLMM,623,100.0000,59.6161,59.6161,98.3562
FLMM,624,0.0000,0.0000,0.0000,95.8728
FLMM,625,0.0000,0.0000,0.0000,95.8296
FLMM,626,100.0000,51.0946,51.0946,97.9348
FLMM,627,100.0000,59.2505,59.2505,98.2490
FLMM,628,100.0000,51.9302,51.9302,97.8905
FLMM,629,100.0000,49.5845,49.5845,97.7532
FLMM,630,100.0000,52.1980,52.1980,97.8242
FLMM,631,0.0000,0.0000,0.0000,95.4455
FLMM,632,100.0000,48.6417,48.6417,97.6916
FLMM,633,100.0000,49.9624,49.9624,97.7866
FLMM,634,100.0000,49.4814,49.4814,97.7946
FLMM,635,100.0000,55.3645,55.3645,98.0655
FLMM,636,100.0000,57.3430,57.3430,98.1762
FLMM,637,0.0000,0.0000,0.0000,95.7846
FLMM,638,100.0000,57.8727,57.8727,98.2391
FLMM,639,100.0000,58.8682,58.8682,98.2828
FLMM,640,100.0000,56.1125,56.1125,98.1505
FLMM,641,100.0000,54.8926,54.8926,98.0773
FLMM,642,100.0000,54.3283,54.3283,98.0085
FLMM,643,0.0000,0.0000,0.0000,95.5505
FLMM,644,0.0000,0.0000,0.0000,95.4727
FLMM,645,100.0000,47.6663,47.6663,97.6040
FLMM,646,100.0000,28.1839,28.1839,96.6681
FLMM,647,100.0000,41.2392,41.2392,97.2504
FLMM,648,100.0000,28.7017,28.7017,96.6526
FLMM,649,100.0000,22.2535,22.2535,96.3673
FLMM,650,100.0000,30.3046,30.3046,96.7396
FLMM,651,100.0000,36.1123,36.1123,97.0110
FLMM,652,0.0000,0.0000,0.0000,95.3138
FLMM,653,99.9927,84.0063,84.0011,99.2478
